id,givenname,surname,dob,phone number,income
8562,alyxha,waller,17-05-2020,08 7973 4062,65896.718
8563,jsmes,lock,18-01-1987,02 3349 8411,
8565,oscar,alyta,16-03-1996,02 2885 5286,172685.004
8566,toby,davjess,08-12-1026,,183882.871
8567,sophie,lobzin,04-07-1931,03 4352 8060,24019.026
8568,hanah,brooker,23-08-1983,03 3960 4227,75094.700
857,jake,panitzki,08-10-1926,04 5240 8875,108517.964
8579,so9hie,jolly,12-03-2001,04 9403 8740,51900.185
858,talia,crosswell,17-07-1980,02 3877 6045,62831.102
8581,paris,longden,14-08-1976,02 6924 4127,55058.185
8583,luke,webb,18-05-1969,02 6525 6687,40844.014
8584,caleb,bishop,12-02-1979,04 6187 7470,112313.175
8586,kooper,patwrson,,03 1180 4787,44424.943
8589,jake,te angrlis,25-12-2922,07 0699 5075,95196.056
8591,ysobel,kammermann,31-10-1901,07 1990 9095,126949.530
8597,braiden,blackwell,25-03-1964,04 9008 5676,38052.844
8598,michael,lowe,19-04-1946,07 2388 2236,56258.586
8600,bailley,nevi1oe,05-03-1988,07 9814 8646,171452.787
8601,jack,chiotis,04-11-1901,02 0869 0204,88515.337
8602,jayden,rau,22-04-2008,07 2492 1535,44253.751
8604,zac,mcgregor,08-03-1946,08 0161 5989,196932.020
8605,ruby,herbert,29-06-1915,07 2179 8636,97355.928
8606,nicholas,santi,22-05-2012,02 5725 6422,88439.232
8611,juliana,toleman,31-06-1970,07 6457 9066,56523.183
8616,raquel,white,15-07-1961,02 6177 4416,116038.611
8617,kimberley,browne,15-06-1903,02 7077 8837,52190.344
862,michaela,morrison,22-11-1996,04 1995 1691,50519.928
8622,daniel,stumbles,03-12-1952,04 5554 4543,95706.809
8623,zac,salt,,04 5622 6415,
8626,ryley,kranz,19-04-1989,03 4968 7341,67757.736
8628,robert,soulsby,30-06-1946,02 0255 2690,91223.249
863,ruby,white,15-12-1944,07 7691 4602,56957.443
8635,patrick,westerbeek,22-07-1993,03 5969 8104,93027.523
8636,ethsn,carmody,14-04-1933,08 8869 7502,108249.231
8637,sophie,ryan,04-08-2008,08 1761 3864,323861.329
8638,jasper,musolino,24-01-2011,08 1272 7582,207921.987
864,tara,hand,01-02-2003,03 9782 1626,60683.956
8643,joshua,weaver,14-12-1959,07 7021 9356,54928.449
8645,chloe,green,18-10-1977,02 4130 8847,187457.312
8647,harriet,green,18-09-2007,04 9209 4786,74340.565
865,maya,mcfeeters,16-07-1983,04 0005 9924,228357.648
8656,sophie,grueen,21-07-1973,08 1666 1565,120640.495
8659,olivia,adorni-braccesi,08-10-1962,07 1950 3595,386331.471
8660,emiily,mercorella,23-10-1901,07 0749 9087,1439414.116
8662,lusy,pulford,05-03-1993,02 0726 0489,192230.309
8663,toby,neville,23-09-1946,08 7791 3464,90924.408
8668,jamie,menzies,17-08-1977,08 3326 2406,126974.137
867,jarred,penro,19-05-1901,01 2346 7543,1620502.593
8673,aidan,le mesqurier,25-05-1905,,39877.994
8675,jenhifer,calio,22-06-1908,,196013.908
8676,harriet,steinert,01-08-1956,02 3794 2929,177374.579
8683,quinri,campaib,15-91-2012,07 6624 2056,81930.699
8684,julia,petersen,20-08-1937,08 3256 9514,101284.941
869,jessika,menj9es,02-11-1992,03 8317 2025,63291.523
8691,phoebe,carrabba,16-11-1915,07 1789 9211,128212.855
8698,douglas,nubel,15-03-1932,04 0729 3763,186266.699
8699,nicolas,vogv,29-04-1012,04 4218 1438,76229.754
870,jawck,shephercl,20-05-1987,04 5874 3098,54275.999
8704,christian,sporn,19-06-1921,07 8842 6657,68748.502
8708,thomas,fitzpatrick,24-09-1914,08 4540 1311,86377.804
8709,brooke,rund|e,29-07-1978,08 3768 6089,88407.787
8711,ainsley,rosa,02-07-1981,08 6482 4986,59438.609
8715,ema,nguven,21-06-1062,08 3117 5566,89921.615
872,jackson,gnn,06-00-1920,08 3409 2246,147663.277
8726,madison,richmond,03-12-1905,03 1387 9847,78936.486
8730,nicholas,george,22-05-1904,02 1766 7362,78961.675
8734,sebastian,feast,03-10-1990,07 4484 2915,45259.316
8739,jorja,irons,09-05-1949,03 5680 3482,1509936.057
8742,reepkah,horriat,10-02-q000,08 8131 4137,32748.717
8745,any,wegb,01-09-1980,07 9766 7180,244418.385
8746,n9dia,white,11-02-2969,03 3246 6594,65665.478
8751,mitchell,noble,20-04-1942,03 5593 2824,66182.526
8752,atam,kulas,14-03-1002,07 7794 9779,70735.906
8753,ryan,honlme,23-07-1916,04 6808 0033,97450.288
8755,ruby,grigorev,14-09-1909,02 4043 5659,66129.652
8756,sophie,cheel,31-10-2004,03 7672 8543,42888.278
8763,emiily,blowes,10-03-1907,03 5930 6525,501506.138
8764,barkly,shephercl,06-03-1920,02 5361 1o74,89789.272
8768,brodee,ottens,06-04-2006,07 7471 4615,98043.106
877,jake,beaddl,09-06-1912,08 4191 6127,44552.960
8775,jacrob,godfrey,23-05-1935,02 0136 4568,79960.284
8778,alysha,st7bbs,,,137682.187
8779,thomas,white,14-07-2002,07 9981 8911,45927.224
878,carlin,weaver,31-04-1908,04 1797 1446,171492.137
8780,luke,snell,12-04-1901,07 6555 8080,181412.055
8784,tiana,kiosses,16-08-1086,02 9614 8092,88504.419
8787,mattbew,hawfsal,15-11-1931,,32582.129
8789,lacey,walls,07-04-1937,07 8129 0839,73608.910
879,jasmine,webb,19-08-1961,07 5856 1473,118877.124
8795,iana,scotton,20-02-1967,02 4915 0910,165260.050
8798,caleb,wimmer,16-09-1907,04 3796 7772,138537.551
8801,racyel,hingsotn,27-03-1931,08 6907 0858,134982.998
8804,madeleine,grosser,29-09-1984,08 0883 4956,135781.010
8807,ly6ia,hern0,11-09-1909,,29609.801
881,gianni,mercorella,01-01-1914,02 2017 5797,53988.007
8811,hannah,gillis,10-05-1980,08 6968 3066,35322.014
8815,arky,mcelwee,01-08-2869,08 2574 8539,167384.597
882,mila,rauseo,07-10-1911,02 5034 4649,54493.626
8823,fraser,wyllie,02-08-1949,07 8731 0274,123917.458
8825,ebo17i,white,,02 0258 3310,130447.156
883,klya,riddell,20-02-1924,07 2974 9544,53972.891
8830,feliuity,lamprey,,02 2668 0785,97000.988
8832,madelyn,shelley,03-01-1940,03 2004 9125,110032.470
8834,carlin,hazell,16-07-1921,02 9658 0998,37058.649
8838,william,blake,25-02-1904,04 8581 7445,64830.611
8840,shaun,newprlt,14-99-1921,08 2934 9787,109194.825
8842,hannah,green,27-12-1947,03 9398 2567,156807.403
8845,harry,shepherdson,03-11-1959,03 7932 6787,182173.596
8846,kimberley,diekman,18-12-1936,02 7226 3973,114594.312
8852,george,nygaard,02-06-1927,03 9628 8233,49977.856
8853,kiria,alderman,10-11-1971,08 0814 4392,310373.069
8854,stelIa,scharner,04-10-1993,04 1745 9434,95184.405
8856,eadl<,rawlings,,07 7529 2404,
8858,cooper,boyle,06-01-1935,03 2015 4121,65764.335
8866,xloe,verco,06-02-1056,04 0371 8200,66623.655
8867,matthew,clarke,30-03-1978,04 0495 6821,176707.844
8870,meggie,zilm,09-12-1962,04 1193 3004,33892.069
8874,bianca,hope,09-02-1952,04 8993 8537,225373.484
8875,campbell,fittock,23-02-1934,03 0232 4972,119970.384
8878,zlqi,braydon,20-02-1910,08 7441 3510,
8886,kayne,cofedv,09-02-1887,04 6595 2780,92608.104
8891,georgia,mccarthy,16-03-1916,02 0911 5640,196008.922
8894,ethan,willering,21-11-1959,07 7578 2276,128608.581
8895,taylah,mcneill,30-12-1923,07 0305 5618,69925.387
8898,peder,mihayloy,,04 3935 1711,182137.424
890,amelie,kerlwy,29-22-1988,04 0579 0339,
8900,bayden,bishop,08-10-1925,03 1532 6470,65418.239
8902,joel,wreford,01-06-2000,02 6027 9453,143208.328
8903,rosa,draycott,16-06-1954,07 1153 8439,51569.470
8910,tyalah,flannery,17-06-2004,03 1217 2310,63454.739
8913,isabella,schuetz,12-07-2004,03 5062 7923,139501.534
8922,teneille,george,03-10-1919,08 9157 0793,105748.554
8923,katelin,burford,14-04-1958,02 4210 8606,1238061.093
8924,brookIvn,rabbitt,02-11-1920,03 1280 8386,65349.184
8932,chelsie,tiffin,06-12-1941,,
8937,benjamin,clarke,28-02-1915,04 5878 7405,88231.802
8939,lu1<e,widerl<ebr,03-01-1963,04 3377 3472,64058.677
894,lyan,bradshaw,26-06-1990,03 9548 7543,107790.888
8940,emiily,zbierski,22-11-1976,02 9328 2192,89578.963
8941,madison,neville,21-12-1979,03 3679 3297,54872.294
8945,kirra,coleman,05-01-1953,02 1298 4219,371385.608
8948,charlotte,majon,05-02-1950,04 3966 3180,153733.452
8952,luke,millar,12-09-1947,02 5798 1097,52559.573
8955,makenzi,obringer,24-12-1961,04 4500 8397,1406095.978
8957,joshua,monola,21-12-1987,02 0994 2909,187498.222
8958,adriam,grene,11-05-1931,04 4424 0267,119727.331
8959,annabelle,statton,15-01-1913,03 4938 2077,80508.094
8961,isabella,khut,18-01-1956,04 4592 9763,93082.949
8962,bnejajin,szczecinskv,05-04-1973,03 52u2 2846,60975.662
8971,hamish,fogg,24-08-1950,08 0720 7262,87562.429
8975,ruyb,low,02-03-1963,03 0261 3101,
8976,daniella,quilliam,,,168269.721
898,ruby,colwman,19-04-1031,08 0402 3368,63546.612
8989,paige,wilkins,28-02-1928,08 4867 3697,89397.122
9001,amy,nicoll,08-09-1975,02 3444 6383,81619.539
9006,senjamin,ral>e,08-12-1970,08 7906 3198,46807.703
9009,japser,matthwwj,27-01-1917,03 6315 4498,133366.197
9013,jakob,lupoi,01-12-1970,08 8q74 3445,56838.003
9015,mikayoa,oreilly,03-03-1070,08 5779 4666,201615.394
9020,kelsea,blackwell,,04 5232 5069,183356.992
9023,georgi3,wytk'ln,01-06-1927,08 2668 2433,35625.897
9025,emiily,clarke,15-09-1945,08 1734 2121,75533.691
9027,dante,vernik,16-09-1979,03 8031 1017,68118.915
9031,kyle,denholm,24-04-1971,04 3197 7875,75803.876
9034,ruby,mcgregor,08-10-1989,07 2434 1419,38673.539
9037,harrison,ekner,31-09-1919,04 4918 9120,85769.144
9039,sarah,white,15-09-1944,03 1877 5477,997843.703
9040,shanhon,clarke,,02 2706 9954,97676.040
9044,ciaran,furze,22-09-1946,03 4520 7706,53969.238
9049,angus,sanny,28-07-1914,02 7419 3449,513923.900
9051,courtney,waller,11-11-1996,07 8836 3788,277114.185
9052,imtchell,goldsworthu,06-01-1925,03 1398 4787,66871.500
9059,matthew,mcgregor,25-05-1922,03 9762 5700,44769.832
9061,chloe,ekan,27-0y-2004,08 0566 4918,122640.442
9063,jonathon,webb,15-04-1931,04 4972 5588,55238.354
9069,jared,collier,04-06-1966,03 8231 1621,38892.567
9071,nicholas,nguyen,07-09-1929,07 2224 4745,61197.766
9074,alessandria,cotcibn,03-02-2907,07 9613 3355,
9075,dylan,inge,07-07-1940,04 3772 3221,58638.581
9076,tara,wheatley,05-09-1986,07 0183 5650,64993.928
9077,wil,laburn,08-06-1924,04 0354 8390,182698.080
9078,aidan,green,23-12-2000,02 4018 6233,68660.919
9080,gabrielle,creagh,05-02-1977,04 5299 9897,80593.002
9081,harrison,hazell,20-07-1942,02 7361 5618,77537.749
9082,rilwy,noble,24-03-1924,04 3429 1277,44652.704
9084,katie,noble,09-02-1920,04 9823 6948,76701.153
9087,brigette,bapdger,11-05-1914,03 0221 6285,
9091,ryley,nkuyen,06-04-2907,08 8633 6660,96814.361
9094,lukas,hank,04-03-1988,02 2029 5671,823102.053
9095,tara,springthorpe,01-01-2002,04 6824 9010,54486.123
9097,caleb,clarke,11-02-1973,07 2637 6805,59067.702
910,cheyenne,beelitz,31-05-2011,08 4700 0824,68816.888
9105,hannah,sekulitch,25-08-1985,02 1303 5011,87209.177
9108,jayden,gibbett,20-04-1912,02 5509 3927,23358.877
9109,vincent,rothe,06-05-1924,04 7520 8406,46208.957
9114,james,ho2ie,12-02-1903,02 6828 5701,58528.211
9116,courtney,senesi,28-07-1913,07 7707 2420,127437.012
912,chelsea,stephenson,14-12-1968,,105407.935
9122,tansy,thiessen,23-10-1996,07 7538 8195,190892.009
9125,josephine,lows0n,11-94-1818,08 1754 4410,78100.622
9129,joel,lor,23-12-1937,07 8359 5152,853626.022
9130,lum5,garden,25-03-1959,02 2624 9799,220367.809
9136,eloise,fule,19-08-1970,04 6765 0305,34143.736
9137,courtney,browne,28-03-2006,08 7149 3126,113481.107
9141,william,eglinton,15-03-1952,02 0887 7338,1047163.810
9144,alysxa,torpe,95-08-2906,03 5641 6345,128963.141
9146,benjamin,denholm,08-04-1975,04 6964 1047,127952.210
9153,holly,mason,25-11-1943,07 5866 1085,187322.687
9157,benjamin,mcgregor,12-12-1977,04 4875 7211,157339.065
9161,jaecke,ricl,19-93-1939,08 5562 1801,100904.446
9162,hamish,duebritt,06-09-2006,08 171e 8853,517009.537
9164,thomas,kluske,29-02-1917,03 7534 1118,53169.994
9165,lily,wilkins,07-01-1959,04 6043 1739,182663.725
9167,liam,record,08-96-2904,03 7076 8634,
9172,elysse,mestrov,10-08-2002,02 8268 0891,136720.673
9173,lucy,bitmead,24-10-1985,08 2429 2731,69548.320
9180,emiily,stephenson,13-01-1992,04 0030 3613,47194.976
9183,caleb,paterson,19-06-1961,07 8911 6749,189582.181
9187,cooper,beal,29-01-1970,08 8949 3055,126997.192
9189,lisbeth,green,19-04-2907,03 1026 5287,52520.727
919,mitchell,reid,,08 3955 8662,96069.447
9191,mongana,edston,31-05-1969,02 5758 3609,77023.276
9193,kylie,block,28-08-1957,02 1671 2794,60816.830
9194,dante,ho,22-10-2007,08 0636 9082,60268.039
9197,zachary,singleton,17-06-1991,03 8665 8890,91299.319
9199,benjamin,ronai,07-02-1969,08 0916 9929,1294956.546
920,pailey,okl,11-10-1916,04 6978 2384,77367.636
9201,brooke,heidnch,10-02-1925,08 2989 9127,
9208,joshua,bissett,15-07-1985,04 1159 1728,72553.025
9209,aleadnra,crouch,03-05-1956,08 8545 1460,45734.380
9213,summer,dolan,22-04-1974,03 6334 0833,51508.545
9218,maketie,berrr,13-12-1963,04 6189 8251,191664.596
9219,daniel,reid,16-11-1905,04 9853 1118,136100.581
9220,thomas,huggins,15-01-1937,02 8907 8121,44343.947
9232,ella,jolly,14-03-1904,04 2905 4086,68606.967
9241,roske,camppell,30-02-1998,04 3719 9015,54824.872
9251,mitchell,ryan,18-01-1991,02 0701 6253,72155.575
9256,timothy,flannery,06-06-1961,02 3263 5713,115185.045
926,shaun,challenor,21-05-1997,07 3285 3893,83577.989
9261,teagan,madigan,09-12-1955,04 2290 5016,72257.608
9269,isabella,leslie,20-02-1992,02 5038 5595,42025.515
927,kyle,forby,07-01-1988,03 9036 1694,62984.141
9273,james,roche,14-04-2002,02 8797 6556,61076.908
9284,aaron,weaver,19-12-1925,02 4753 8596,39999.226
9287,anna,reid,08-06-1904,08 7049 1573,82087.056
9299,alisa,egan,06-09-1987,07 0311 4739,185656.491
930,mia,carnpbell,21-08-2o02,04 6543 0639,58773.784
9302,meagan,miles,11-11-1908,02 3124 1391,191582.624
9305,zoe,browne,11-11-1993,04 4752 2869,201158.230
9308,haylee,seib,31-01-1901,07 6012 2546,64408.471
931,ruby,green,14-06-1971,03 5347 1383,321854.444
9310,1<ehneth,idzikowzki,,07 4787 3583,64124.610
9311,renee,fenwick,20-06-1990,02 3644 9279,189458.000
9312,greg0ry,bloomfild,22-11-1833,02 3079 4278,104571.383
9317,nicholas,maynard,28-05-1901,08 6799 4364,69475.192
9318,thomas,satterley,23-10-1965,04 3107 0213,700120.414
9322,marley,rgekn,20-01-1957,04 7551 1198,
9324,jacob,miels,01-08-1973,04 3427 1553,123308.512
9325,imogen,lombardi,23-03-1953,08 1565 0511,57599.578
9333,jade,noack,10-11-1939,08 0448 3602,136612.993
9337,jake,kerley,22-03-2010,02 1177 8631,126490.423
9338,millie,cibiras,01-09-1972,08 9234 9522,1402954.800
9339,emiily,lyddon,07-11-1991,02 0433 8358,141075.463
934,jonah,newbound,09-08-1923,03 3591 1513,37798.602
9341,loren,mildren,24-07-1991,,33190.053
9345,georgia,white,23-01-1974,07 4555 6276,137966.530
9349,erin,grosser,02-06-2007,03 7150 1465,188510.907
9350,douglas,mepstead,28-04-1994,04 2756 9070,90634.300
9352,sarah,wardle,25-10-1950,02 0868 4424,66403.397
9354,ikian,pregarz,06-96-1918,04 8762 3858,489358.654
9355,alexa-rose,hand,16-02-1984,03 0110 5058,59768.199
9356,nicholss,bergama5chi,18-02-1032,07 6515 1405,
9357,christina,rizovslu,31-04-1945,02 5805 4830,85852.012
9358,cbloe,jorge,01-08-2004,08 4u63 6701,495166.265
9361,tekan,jesert,16-06-1978,08 1804 680y,118661.079
9362,jeok,illeson,18-09-2934,08 4377 3669,198157.043
9364,joel,mccrathy,13-10-1930,02 3258 7358,180515.620
9365,olivua,bejnamin,30-10-1966,02 7487 9720,
9366,holly,hand,01-09-1946,07 6024 9328,551144.166
937,sars,pascoe,10-02-2007,07 6625 8219,
9373,jackson,sporn,26-02-1975,07 4988 0695,64427.364
9384,samantha,leaver,23-09-1904,02 8900 3814,64526.011
9385,libyq,nevin,01-07-1986,03 8928 7901,99125.826
9386,alessandria,eyre,02-01-1945,07 4449 8628,1722439.394
939,seth,mansoori,25-09-1948,02 8816 1822,79075.991
9390,charlotte,okekli,24-08-1006,07 8575 6453,85629.692
9392,bxth,golcl,29-02-2000,08 0399 9954,180640.648
9394,liarn,gnejel,26-04-1981,04 6935 4229,761274.998
9397,am,b:ns,09-07-1909,04 7408 7307,445250.280
940,rachel,grin,22-09-1949,03 9665 6176,78787.145
9401,kristo,hiJton,17-05-1923,04 3398 4151,211685.446
9406,nixolas,hobson,30-02-1938,03 6342 3693,888315.466
9412,jed,plumb,10-01-1952,07 0648 0968,102271.626
9413,cain,fullgrabe,27-04-1940,08 0924 3317,65276.341
9414,ridley,walhane,01-12-1920,02 3006 1701,87328.306
9416,charles,phakafy,22-08-1937,08 6218 2738,21792.990
9417,lachlan,mercorella,19-08-1989,07 9985 4589,33698.804
9418,jasper,roddell,28-03-1964,,124578.104
9419,james,mcgurk,31-05-1909,04 7883 5419,60427.517
9420,erin,rian,11-05-1970,03 4286 8974,76489.443
9421,emiily,villafuerte,02-05-1951,08 6078 4438,274533.940
9425,matthew,miles,26-01-2012,04 5473 8930,70594.209
9426,wade,nguyen,01-06-1945,08 4269 9719,59282.450
9428,zakariah,beattie,22-11-1931,07 9428 8385,541246.531
9429,blake,stanley,27-07-2009,07 6519 6063,1624949.115
943,william,zaimis,02-01-2003,02 3785 0025,70612.042
9436,ebynjamin,paterson,12-97-1920,04 6423 8747,128569.460
9439,jack,laverick,02-10-2012,02 5483 2143,135093.494
9441,amelia,blake,14-09-1986,04 4367 9149,89295.314
9443,hannah,glass,05-09-1934,07 6912 7407,242191.653
9445,joel,toseland,21-12-1986,07 0565 0402,63155.677
9449,harley,haussen,11-01-1926,07 6350 9030,59385.013
9455,travis,millar,23-07-1989,02 9705 1068,97836.042
9459,alexandra,thonan,09-07-1961,03 2437 2055,26866.786
946,mitchell,portellos,17-10-1964,03 6848 9795,169606.676
9465,lachlan,calov,04-04-1925,04 7898 0284,260364.384
9467,emma,priest,29-11-1955,08 3781 4970,250069.954
9469,alison,etschmann,31-09-1906,04 5404 4055,60574.709
9474,natalia,paterson,02-04-1954,02 0105 6729,102787.708
9476,joel,vodic,04-01-1964,04 8419 9781,95246.054
9477,vlymn,clar1<e,30-04-1950,07 2258 3062,
9480,john-paul,statton,06-09-1997,03 2175 7281,96772.113
9481,lakhlan,klarlce,26-07-1845,02 6299 7099,88836.230
9485,dnaiel,berry,10-96-1962,02 2874 6185,50086.799
9487,mattbew,pesti,12-08-1913,03 9040 9472,144742.404
9488,aIicia,bulock,11-09-2007,02 5563 3783,87516.791
9492,delaney,cavallard,03-03-1924,02 5307 0667,169799.014
9494,charlie,shepherdson,22-09-1904,08 9019 1837,35655.698
9497,isabelka,nicokle,27-09-1918,04 5204 0964,60651.046
9500,katelyn,trimble,29-01-1910,03 5584 3771,
9506,blaize,reid,13-08-1940,08 2228 9614,45070.453
9512,dante,matthews,19-04-1960,04 3936 1860,54366.175
9514,isabelle,needham,19-04-1955,04 5493 0901,144536.307
9517,mathilde,beans,,08 7214 1978,35473.137
9518,elal,gfiesron,19-05-1971,07 2234 0088,130669.160
952,sebastian,liddy,13-07-1965,03 9335 7020,35315.912
9520,blake,sette,16-05-1939,03 5673 2402,55822.909
9523,zachary,bennier,26-06-1930,02 4554 8433,78837.006
9525,elra,maczkowiack,10-08-1932,07 2451 1163,14697q4.120
9527,iain,logli,27-01-1918,03 6960 4475,73511.472
9529,sarah,mollross,18-11-1988,08 4017 6937,1526085.782
9534,jayden,dixon,29-04-1929,03 6071 2969,59558.624
9535,rhys,paine,09-08-1985,02 7658 3321,95799.756
9536,charlie,stubbs,13-07-2009,08 6720 7939,35394.974
9545,jazz,crossman,11-02-1920,08 1362 6779,116248.318
9553,jawrivs,smalladombe,,02 5698 5866,110307.809
9554,flynn,dixon,05-10-1911,04 2874 8951,82271.783
9563,conner,mason,26-07-1095,03 9840 5177,152601.005
9564,marianne,robson,28-02-1927,02 2823 9340,181785.146
9566,chloe,seddon,22-05-1984,02 3248 6949,76920.289
9567,sophie,hassall,27-10-2007,08 6929 4144,136440.257
9575,daniella,haskett,25-06-1916,02 2354 8917,57113.090
9577,oby,jouravove,22-12-1997,02 7851 6409,9314t.858
9580,nicholas,westbrook,30-08-1950,03 8064 1714,34228.176
9586,louise,steers,23-07-1912,02 0866 1164,134953.286
9588,jessie,mevuett,28-06-1964,03 1813 1726,277039.294
959,emma,marjor8pamks,19-12-1939,,
9593,olivia,goldsworthy,13-03-1978,04 8839 7309,200473.554
9598,eliza,clarie,01-06-1958,03 1874 6068,167280.652
960,georgia,campbell,31-08-1988,02 3573 1907,65646.850
9604,lachlan,mesecke,29-03-1070,03 7203 7295,
9608,james,menzies,17-12-1965,03 9812 9526,293695.771
9613,alanna,hsson,31-01-1925,04 8763 2219,75690.154
9623,jessBac,juhgs,23-09-1934,04 2629 2907,115930.206
9624,zac,campbell,01-03-1985,08 5739 4658,161324.971
9625,jaimee,wilkins,20-03-1911,04 2290 2079,59177.061
9626,lacqblab,nevillw,,04 7319 0569,86889.891
9627,holly,reid,22-06-2009,03 0497 3799,131184.582
9628,chloe,wiye,12-11-1982,02 7993 1975,130776.173
9629,tayalh,gart,31-01-20o4,02 0629 2606,228899.715
9631,molky,papadeorgiou,11-09-1952,,143276.803
9634,ka,ansone,22-07-1979,03 5267 0303,89985.167
9638,madeleine,james-palmer,19-11-1978,08 8508 1434,69463.871
964,teagan,alton,28-10-1979,08 4119 5869,93780.721
9644,takara,metherall,12-03-1949,02 5278 1722,122059.278
9647,kane,daviess,30-04-2008,07 6426 2656,99031.253
9648,noah,derckow,05-05-1847,,50618.463
9653,joshua,webb,22-10-1948,02 1655 7429,228164.815
9657,thomas,moulton,07-11-1905,08 1175 1605,132742.088
9658,lauren,igourcl,15-90-1862,04 0206 6680,
9663,sophie,dinh,31-10-1997,03 2588 9431,55249.008
9669,matthew,millar,13-04-1937,04 3624 1967,60457.860
967,ksott,camp,19-08-1994,07 0627 5994,174603.221
9672,bridget,quill,10-12-1937,03 0049 5952,73272.729
9673,aji,mustolino,12-06-1993,04 9171 0914,157098.812
9676,mitchell,mccarthy,24-12-1977,02 5630 1836,85059.562
9682,connor,ryan,06-09-2004,02 8564 1083,68471.445
9684,harry,bullock,01-01-1993,03 5885 1715,57965.199
9686,jessica,pontifex,18-10-1921,03 3876 7943,209412.765
9689,emiily,paters6on,,02 7378 6065,103752.933
9692,jessica,passmore,22-08-1930,02 4085 1494,155624.202
9697,isbaella,ryan,06-10-1957,04 3017 1982,
9702,amelia,webb,25-05-1995,08 7783 7915,85309.874
9703,sybella,bassani,31-04-1954,04 9984 0991,72280.419
9705,hayde17,bracmi,03-12-196w,07 2064 5314,77782.061
9706,suahnmeah,matthews,31-05-1976,07 0887 2883,21407e.192
9709,lizm,mattb4vvs,08-03-1821,03 9957 4771,63540.952
9712,kelsey,filgate,20-09-1901,07 0397 7595,1496553.600
9715,nicholas,mitric,28-11-1969,08 5531 3074,27753.912
9716,jake,wasly,26-09-1970,07 0606 1243,1135348.811
9717,charlesz,eyle5,13-02-1985,04 7679 3451,1708835.333
9719,lauren,clarke,22-07-1996,02 6603 6291,60625.189
972,samie,mazon,05-12-1917,07 2275 3649,405898.756
9721,dav:d,kokorinos,11-01-1944,02 7868 1411,40797.15q
9722,kyle,lowe,20-11-1978,08 3089 6476,98080.719
9724,cal4b,jtanojcic,02-12-1986,07 6140 4293,141170.153
9725,zoe,cachia,04-03-1973,07 5515 9212,22480.293
9731,ruby,curry,23-09-1942,07 9600 7471,399322.922
9733,lucas,wiseman,12-02-1901,02 9664 8667,134961.394
9736,lauren,beutler,04-01-1913,08 8448 2848,54713.907
9737,john-paul,zaborowski,22-01-1978,02 6151 5885,1359138.758
9741,esna,quillizm,30-10-1944,04 0400 4047,197208.526
9743,kobe,morrison,27-05-1906,08 0071 0706,231497.880
9744,chloe,hanna,16-10-1958,08 3512 5564,76238.457
9748,matilda,ngai,06-02-1967,04 7206 6031,68935.944
9750,jamie,coatsworth,27-03-1985,03 4044 1359,246101.322
9751,isabella,manson,03-08-1968,07 0693 8276,193959.205
9753,keahley,jcrippns,15-10-1999,,198661.466
9754,erin,hingston,28-01-2012,08 5636 0300,84419.435
9755,lucas,covino,20-09-1968,03 6473 7987,41228.083
9765,hanah,hude,14-12-2001,04 6746 4039,
9766,aidan,fullwood,22-09-1944,07 7288 1951,308599.953
9774,davif,pek,16-01-1984,02 6998 0246,
9777,harriyon,micyelmor,21-04-1971,04 5633 5749,291889.942
978,christopher,banasevikh,15-07-1998,07 9743 9252,61917.750
9780,flynn,green,23-01-1964,04 6176 0651,143274.110
9782,teagan,rollins,06-12-2006,04 2944 3635,172375.972
9786,aur0ra,nykamp,19-09-1061,0i 1099 2120,133090.981
9792,cameron,stanley,16-01-1913,08 6124 1831,84500.643
9793,sophie,bullock,23-12-1920,03 4963 3250,43803.913
9795,kaitlin,reibel,16-04-1960,04 9736 2370,178994.709
9796,zali,cannell,15-07-1994,02 0961 3617,83675.069
980,badisoj,cross2ell,11-06-1990,03 0936 9125,151347.559
9800,orhan,mayman,30-06-1080,04 1610 3082,
9807,georgia,gracie,29-06-1986,02 3702 7003,85096.293
9811,incholas,kraantonis,17-01-1930,08 1945 9714,102090.544
9815,prandon,spom,,07 4773 1938,154750.048
9818,lily,goode,22-03-1997,02 0047 3370,183373.220
9821,kate,dixon,05-07-1924,04 3990 4007,49978.898
9823,kye,george,26-06-1971,07 0268 3389,128240.034
9824,carly,bradshaw,19-08-1941,07 6518 3815,166962.964
9827,cooper,carich,07-11-1940,03 7821 9443,105966.745
9828,louis,costigan,24-03-1008,,82517.414
9829,zachary,mcvey,23-03-1931,02 4688 9104,56843.930
9833,zasm8n,lydin,16-12-1914,08 1426 5846,
9838,rebekah,holwill,21-03-1935,03 8086 9684,82730.739
9839,sophie,hoffman,10-10-1971,04 7156 8810,75017.913
984,keeley,har,19-05-1914,07 7239 4126,56405.459
9841,oliver,heerey,02-07-1970,04 5492 3253,177677.294
9844,rachel,walkington,25-06-1947,04 9822 5870,120862.057
9846,chlo,boschja,27-09-1985,04 6289 8603,78392.991
9848,bailey,rawlings,03-10-1979,02 5773 2388,57755.142
9852,blaycke,blake,16-02-1890,02 2747 4552,
9853,erin,clarke,09-10-1924,02 6239 2299,116049.949
9859,carlin,coleman,30-01-1971,04 1249 7350,199048.293
9863,praydrn,leung,,04 3159 8871,94390.815
9865,ellen,dallemolle,04-09-1920,07 2838 2675,79295.598
9867,joshua,thorpe,09-02-1987,08 3267 0246,159491.141
